,Unnamed: 0,Municity,Population (2020),Area (km2),Density (2020),Barangays_x,Class,Province_x,Article Link_x,Municity Key,Coordinates,Region,Province_y,District,Founded,Barangays_y,Government,Area,Elevation,Highest Elevation,Lowest Elevation,Population,Economy,Service Provider,Time Zone,Zip Code,PSGC,IDD Area Code,Native Languages,Website,Article Link_y,Ref. Id
1458,1458,Columbio,33527,926.15,36.2,16,Mun,Sultan Kudarat,/wiki/Columbio,Sultan Kudarat|Columbio,"{'Latitude': '6°42′N', 'Longitude': '124°56′E'}",Soccsksargen,Sultan Kudarat,1,{},16.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Edwin F. Bermudez', 'Vice Mayor': 'Amirh M. Musali', 'Representative': 'Bai Rihan M. Sakaluran', 'Municipal Council': ['', 'Zahara Gin M. Paglas', 'Zahir Akmad M. Mamalinta', 'Saturnino V. Iglesias', 'Paidza E. Mangudadatu', 'Robert L. Layal', 'Abdulmullah A. Salendab', 'Lelany L. Lopez', 'Abdulbasit M. Dalgan'], 'Electorate': {'Name': '20,321 voters ', 'Party': '2022'}}","[('Total', 926.152)]",143.0,492.0,39.0,"{'Total': 33527, 'Density': 36.0, 'Households': 8149}","{'Income class': '1st municipal income class', 'Poverty incidence': 44.99, 'Revenue': 302800000.0, 'Assets': 327600000.0, 'Expenditure': 282700000.0, 'Liabilities': 140900000.0}",{'Electricity': 'Sultan Kudarat Electric Cooperative (SUKELCO)'},UTC+8 (PST),9801,126502000.0,+63 (0)64,"['Hiligaynon', ' Maguindanao', ' Kalagan', ' Tagalog</td>']",www.columbio.gov.ph,/wiki/Columbio,m:126502000
1459,1459,Esperanza,74696,324.29,230.34,19,Mun,Sultan Kudarat,"/wiki/Esperanza,_Sultan_Kudarat",Sultan Kudarat|Esperanza,"{'Latitude': '6°43′00″N', 'Longitude': '124°31′00″E'}",Soccsksargen,Sultan Kudarat,2,"November 22, 1973",19.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Charles Federic R. Ploteña', 'Vice Mayor': 'Lalaine Villaruel-Suhanda', 'Representative': 'Horacio P. Suansing Jr.', 'Electorate': {'Name': '41,848 voters ', 'Party': '2022'}}","[('Total', 324.292)]",54.0,237.0,31.0,"{'Total': 74696, 'Density': 230.0, 'Households': 19309}","{'Income class': '1st municipal income class', 'Poverty incidence': 29.43, 'Revenue': 245400000.0, 'Assets': 598900000.0, 'Expenditure': 179800000.0, 'Liabilities': 139900000.0}",{'Electricity': 'Sultan Kudarat Electric Cooperative (SUKELCO)'},UTC+8 (PST),9806,126503000.0,+63 (0)64,"['Hiligaynon', ' Maguindanao', ' Tagalog</td>']",www.lgu-esperanza.gov.ph,"/wiki/Esperanza,_Sultan_Kudarat",m:126503000
1460,1460,Isulan,97490,541.25,180.12,17,Mun,Sultan Kudarat,/wiki/Isulan,Sultan Kudarat|Isulan,"{'Latitude': '6°38′N', 'Longitude': '124°36′E'}",Soccsksargen,Sultan Kudarat,1,"August 30, 1957",17.0,"{'Type': 'Sangguniang Bayan', 'Mayor': {'Name': 'Marites K. Pallasigue (suspended)Arnold H. Armada ', 'Party': 'acting'}, 'Vice Mayor': 'Carlo Apiado', 'Representative': 'Bai Rihan M. Sakaluran', 'Municipal Council': ['[2]', 'Carlo F. Apiado', 'Rene F. Aristoza', 'Mariblithe C. Garingo', 'Arnold H. Armada', 'Gina B. Belmes-Dael', 'Ryan M. Dumaran', 'Ma. Jennalyn N. Mejia', 'Darlene H. Lama'], 'Electorate': {'Name': '58,908 voters ', 'Party': '2022'}}","[('Total', 541.252)]",65.0,85.0,50.0,"{'Total': 97490, 'Density': 180.0, 'Households': 22547}","{'Income class': '1st municipal income class', 'Poverty incidence': 20.57, 'Revenue': 418200000.0, 'Assets': 716700000.0, 'Expenditure': 328100000.0, 'Liabilities': 271900000.0}",{'Electricity': 'Sultan Kudarat Electric Cooperative (SUKELCO)'},UTC+8 (PST),9805,126504000.0,+63 (0)64,"['Maguindanao', ' Hiligaynon', ' Tagalog</td>']",www.isulan.gov.ph,/wiki/Isulan,m:126504000
1461,1461,Kalamansig,50900,699.2,72.8,15,Mun,Sultan Kudarat,/wiki/Kalamansig,Sultan Kudarat|Kalamansig,"{'Latitude': '6°34′N', 'Longitude': '124°03′E'}",Soccsksargen,Sultan Kudarat,2,"December 29, 1961",15.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Hon. Joaquin T. Concha', 'Vice Mayor': 'Hon. Leslie Paez Caberte', 'Representative': 'Hon. Horacio P. Suansing Jr.', 'Municipal Council': ['', 'Kristine Mae T. Concha', 'Ronnie T. Daniel', 'Leslie P. Caberte', 'Fe M. Caang', 'Felicismo M. Opiña Jr.', 'Pendatun G. Mastura', 'Dexter B. Posadas', 'Carlito T. Buenaflor'], 'Electorate': {'Name': '30,492 voters ', 'Party': '2022'}}","[('Total', 699.202)]",56.0,655.0,0.0,"{'Total': 50900, 'Density': 73.0, 'Households': 12083}","{'Income class': '1st municipal income class', 'Poverty incidence': 37.83, 'Revenue': 293900000.0, 'Assets': 513600000.0, 'Expenditure': 247000000.0, 'Liabilities': 145300000.0}",{'Electricity': 'Sultan Kudarat Electric Cooperative (SUKELCO)'},UTC+8 (PST),9808,126505000.0,+63 (0)64,"['Hiligaynon', ' Cotabato Manobo', ' Maguindanao', ' Tagalog</td>']",kalamansig.gov.ph,/wiki/Kalamansig,m:126505000
1462,1462,Lambayong,79739,226.88,351.46,26,Mun,Sultan Kudarat,/wiki/Lambayong,Sultan Kudarat|Lambayong,"{'Latitude': '6°48′N', 'Longitude': '124°38′E'}",Soccsksargen,Sultan Kudarat,1,"November 22, 1973",26.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Ferdinand G. Agduma', 'Vice Mayor': 'Francis Eric E. Recinto', 'Representative': 'Bai Rihan M. Sakaluran', 'Municipal Council': ['', 'Joseph Leo E. Recinto', 'Jay Eleazar L. Toreja', 'Duane Jane M. Abalos', 'Jaime A. Baldonado', 'Ronaldo Z. Recinto', 'Eduardo M. Duque', 'Abdulatip B. Mangindra', 'Don Ramon A. Engracia'], 'Electorate': {'Name': '48,587 voters ', 'Party': '2022'}}","[('Total', 226.882)]",25.0,49.0,14.0,"{'Total': 79739, 'Density': 350.0, 'Households': 20143}","{'Income class': '2nd municipal income class', 'Poverty incidence': 32.81, 'Revenue': 238200000.0, 'Assets': 644700000.0, 'Expenditure': 233900000.0, 'Liabilities': 299600000.0}",{'Electricity': 'Sultan Kudarat Electric Cooperative (SUKELCO)'},UTC+8 (PST),9802,126508000.0,+63 (0)64,"['Hiligaynon', ' Maguindanao', ' Tagalog</td>']",,/wiki/Lambayong,m:126508000
1463,1463,Lebak,91344,470.86,193.99,27,Mun,Sultan Kudarat,/wiki/Lebak,Sultan Kudarat|Lebak,"{'Latitude': '6°38′N', 'Longitude': '124°04′E'}",Soccsksargen,Sultan Kudarat,2,"August 18, 1947",27.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Frederick F. Celestial', 'Vice Mayor': 'Nathaniel A. Castillon', 'Representative': 'Horacio P. Suansing Jr.', 'Municipal Council': ['', 'Melchor B. Alarcon', 'Juno Marteen S. Vegas', 'Rosalito G. delos Reyes', 'Randy R. Orgo', 'Jimmy B. Dumaguin Sr.', 'Eleuterio T. Otayde Jr.', 'Roberto A. Tacadao', 'Blesilda D. Torreña'], 'Electorate': {'Name': '58,460 voters ', 'Party': '2022'}}","[('Total', 470.862)]",28.0,473.0,-2.0,"{'Total': 91344, 'Density': 190.0, 'Households': 22155}","{'Income class': '1st municipal income class', 'Poverty incidence': 35.14, 'Revenue': 310600000.0, 'Assets': 497500000.0, 'Expenditure': 310300000.0, 'Liabilities': 179200000.0}",{'Electricity': 'Sultan Kudarat Electric Cooperative (SUKELCO)'},UTC+8 (PST),9807,126506000.0,+63 (0)64,"['Hiligaynon', ' Maguindanao', ' Tiruray', ' Tagalog</td>']",www.lebak.gov.ph,/wiki/Lebak,m:126506000
1464,1464,Lutayan,65644,271.0,242.23,11,Mun,Sultan Kudarat,/wiki/Lutayan,Sultan Kudarat|Lutayan,"{'Latitude': '6°36′N', 'Longitude': '124°51′E'}",Soccsksargen,Sultan Kudarat,1,{},11.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Pax Mangudadatu', 'Vice Mayor': 'Datu Prince Raden M. Sakaluran', 'Representative': 'Bai Rihan M. Sakaluran', 'Municipal Council': ['', 'Yahyhjun K. Mangudadatu', 'Zacaria R. Macasayon', 'Tautin M. Dagloc', 'Normia M. Cadil', 'Kamid A. Paja', 'Prinz Aldon P. Ligo', 'Ronnie L. Genovia', 'Edgar C. Lacamento'], 'Electorate': {'Name': '34,816 voters ', 'Party': '2022'}}","[('Total', 271.002)]",25.0,66.0,7.0,"{'Total': 65644, 'Density': 240.0, 'Households': 13113}","{'Income class': '2nd municipal income class', 'Poverty incidence': 41.01, 'Revenue': 225900000.0, 'Assets': 234900000.0, 'Expenditure': 216400000.0, 'Liabilities': 112300000.0}",{'Electricity': 'South Cotabato 1 Electric Cooperative (SOCOTECO 1)'},UTC+8 (PST),9803,126507000.0,+63 (0)64,"['Hiligaynon', ' Maguindanao', ' Tagalog</td>']",www.lutayan.gov.ph,/wiki/Lutayan,m:126507000
1465,1465,Palimbang,92828,484.85,191.46,40,Mun,Sultan Kudarat,/wiki/Palimbang,Sultan Kudarat|Palimbang,"{'Latitude': '6°13′N', 'Longitude': '124°12′E'}",Soccsksargen,Sultan Kudarat,2,"August 14, 1959",40.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Joenime B. Kapina', 'Vice Mayor': 'Mosaban P. Aliding', 'Representative': 'Horacio P. Suansing, Jr.', 'Councilors': {'Name': '(1) Baisa D. Sinsuat-Sapal (2) Mhark M. Siokon (3) Zakiya A. Sabiwang (4) Janifa G. Pangansayan (5) Sucuny A. Pendatun (6) Abubakar M. Abdullah (7) Zakiya A. Sabiwang ', 'Party': '8'}, 'Electorate': {'Name': '41,650 voters ', 'Party': '2022'}}","[('Total', 484.852)]",27.0,497.0,0.0,"{'Total': 92828, 'Density': 190.0, 'Households': 19591}","{'Income class': '2nd municipal income class', 'Poverty incidence': 54.05, 'Revenue': 321500000.0, 'Assets': 320600000.0, 'Expenditure': 311300000.0, 'Liabilities': 15990000.0}",{'Electricity': 'Sultan Kudarat Electric Cooperative (SUKELCO)'},UTC+8 (PST),9809,126509000.0,+63 (0)64,"['Hiligaynon', ' Maguindanao', ' Cotabato Manobo', ' Tagalog</td>']",,/wiki/Palimbang,m:126509000
1466,1466,President Quirino,42244,208.4,202.71,19,Mun,Sultan Kudarat,"/wiki/President_Quirino,_Sultan_Kudarat",Sultan Kudarat|President Quirino,"{'Latitude': '6°42′N', 'Longitude': '124°44′E'}",Soccsksargen,Sultan Kudarat,1,"November 22, 1973",19.0,"{'Type': 'Municipal Local Government Unit', 'Mayor': 'Hon. Ma. Katrina Buena F. Sandigan', 'Vice Mayor': 'Hon. Meris D. Aradanas', 'Representative': 'Hon. Bai Rihan M. Sakaluran-Abdulrajak', 'Municipal Council': ['', 'Hon. Liwayway B. Dumrigue', 'Hon. Cherry Anne E. Silvestre', 'Hon. Mark John P. Cabacungan', 'Hon. Alexander U. Aradanas', 'Hon. Modesto S. Belmonte Jr.', 'Hon. Renato A. Dela Reyna', 'Hon. Joel G. Pascua', 'Hon. Dominador N. Vallejos Jr.', 'Hon. Rosemarie C. Andale - ABC Pres./Ex-Officio Member', 'Hon. Moner A. Guiamalon - SKMF Pres./Ex-Officio Member'], 'Electorate': {'Name': '27,194 voters ', 'Party': '2022'}}","[('Total', 208.402)]",29.0,69.0,13.0,"{'Total': 42244, 'Density': 200.0, 'Households': 10488}","{'Income class': '3rd municipal income class', 'Poverty incidence': 28.5, 'Revenue': 157700000.0, 'Expenditure': 115500000.0, 'Liabilities': 85190000.0}",{'Electricity': 'Sultan Kudarat Electric Cooperative (SUKELCO)'},UTC+8:00 (PST),9804,126510000.0,+63 (0)64,"['Hiligaynon', ' Maguindanao', ' Tagalog</td>']",,"/wiki/President_Quirino,_Sultan_Kudarat",m:126510000
1467,1467,Senator Ninoy Aquino,47374,320.0,148.04,20,Mun,Sultan Kudarat,"/wiki/Senator_Ninoy_Aquino,_Sultan_Kudarat",Sultan Kudarat|Senator Ninoy Aquino,"{'Latitude': '6°28′N', 'Longitude': '124°20′E'}",Soccsksargen,Sultan Kudarat,2,"February 17, 1989",20.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Randy L. Ecija', 'Vice Mayor': 'Rafael George L. Flauta III', 'Representative': 'Horacio P. Suansing Jr.', 'Municipal Council': ['', 'Ricardo D. Bajade', 'Gregorio C. Navos Jr.', 'Lucrecia C. Ordinario', 'Romeo S. Galgo Sr.', 'Jay G. Baylon', 'Marlon C. Difuntorum', 'Jay Gilhoyd V. Sabio', 'June Frances H. Defante'], 'Electorate': {'Name': '29,301 voters ', 'Party': '2022'}}","[('Total', 320.002)]",771.0,1172.0,630.0,"{'Total': 47374, 'Density': 150.0, 'Households': 13081}","{'Income class': '3rd municipal income class', 'Poverty incidence': 34.23, 'Revenue': 181600000.0, 'Assets': 188900000.0, 'Expenditure': 176100000.0, 'Liabilities': 86450000.0}",{'Electricity': 'Sultan Kudarat Electric Cooperative (SUKELCO)'},UTC+8 (PST),9811,126512000.0,+63 (0)64,"['Hiligaynon', ' Maguindanao', ' Cotabato Manobo', ' Tagalog</td>']",,"/wiki/Senator_Ninoy_Aquino,_Sultan_Kudarat",m:126512000
1468,1468,Tacurong,109319,153.4,712.64,20,CC,Sultan Kudarat,/wiki/Tacurong,Sultan Kudarat|Tacurong,"{'Latitude': '6°41′N', 'Longitude': '124°40′E'}",Soccsksargen,Sultan Kudarat,1,"August 3, 1951",20.0,"{'Type': 'Sangguniang Panlungsod', 'Mayor': 'Joseph George L. Lechonsito', 'Vice Mayor': 'Lina O. Montilla', 'Representative': 'Bai Rihan M. Sakaluran', 'City Council': '\nMembers\n[1]Ralen T. BernardoLalaine J. MontillaJose A. Lim VHarvey P. LegasCarlos Borromeo P. Segura Jr.Geronimo P. ArzagonBernardino L. Umadhay Jr.Geraldine L. ColladoNestor D. CasadorRemo Y. Flores\n', 'Electorate': {'Name': '60,960 voters ', 'Party': '2022'}}","[('Total', 153.402)]",71.0,1663.0,7.0,"{'Total': 109319, 'Density': 710.0, 'Households': 25261}","{'Income class': '4th city income class', 'Poverty incidence': 15.4, 'Revenue': 780500000.0, 'Assets': 1802000000.0, 'Expenditure': 193100000.0, 'Liabilities': 315500000.0}","{'Electricity': 'Sultan Kudarat Electric Cooperative (SUKELCO)', 'Water': 'Sultan Kudarat Water District (SKWD)', 'Cable TV': 'Sultan Cable System Inc. (SULCASI)'}",UTC+8 (PST),9800,126511000.0,+63 (0)64,"['Maguindanao', ' Hiligaynon', ' Tagalog</td>']",www.tacurong.gov.ph,/wiki/Tacurong,m:126511000
1469,1469,Banguingui,35616,352.59,101.01,14,Mun,Sulu,"/wiki/Banguingui,_Sulu",Sulu|Banguingui,"{'Latitude': '6°04′N', 'Longitude': '121°47′E'}",Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,2,{},14.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Whidzfar I. Sahidulla', 'Vice Mayor': 'Denrasher A. Abdilla', 'Representative': 'Munir N. Arbison Jr.', 'Municipal Council': ['', 'Whajid I. Sahidulla', 'Alnacquer I. Sahidulla', 'Abdul Haber S. Alih', 'Amiril P. Sahidulla', 'Sadik A. Kurais', 'Malik A. Sariul', 'Hja Kerma A. Agga', 'Maldisan A. Anni'], 'Electorate': {'Name': '13,423 voters ', 'Party': '2022'}}","[('Total', 352.592)]",30.0,386.0,0.0,"{'Total': 35616, 'Density': 100.0, 'Households': 6226}","{'Income class': '4th municipal income class', 'Poverty incidence': 63.03, 'Revenue': 139000000.0, 'Assets': 257600000.00000003, 'Expenditure': 108400000.0, 'Liabilities': 46850000.0}",{'Electricity': 'Sulu Electric Cooperative (SULECO)'},UTC+8 (PST),7406,156615000.0,+63 (0)68,"['Tausug', ' Tagalog']",www.tongkil.gov.ph,"/wiki/Banguingui,_Sulu",m:156615000
1470,1470,Hadji Panglima Tahil,7906,67.9,116.44,5,Mun,Sulu,/wiki/Hadji_Panglima_Tahil,Sulu|Hadji Panglima Tahil,"{'Latitude': '6°10′N', 'Longitude': '120°55′E'}",Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,1,{},5.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Moh. Mustafa S. Burahan', 'Vice Mayor': 'Galib K. Datan', 'Representative': 'Samier A. Tan', 'Municipal Council': ['', 'Chazrave B. Hadjulani', 'Ridzmal S. Jiloh', 'Hajija A. Masarik', 'Saura M. Hadjirul', 'Nafiza M. Abidin', 'Mussah U. Abdulhamid', 'Romy J. Anni', 'Mustapha Raiwin S. Masihul'], 'Electorate': {'Name': '5,324 voters ', 'Party': '2022'}}","[('Total', 67.902)]",14.0,788.0,0.0,"{'Total': 7906, 'Density': 120.0, 'Households': 1372}","{'Income class': '6th municipal income class', 'Poverty incidence': 64.14, 'Revenue': 58080000.0, 'Assets': 152800000.0, 'Expenditure': 56150000.0, 'Liabilities': 122600000.0}",{'Electricity': 'Sulu Electric Cooperative (SULECO)'},UTC+8 (PST),7413,156606000.0,+63 (0)68,"['Tausug', ' Tagalog']",www.hadjipanglimatahil.gov.ph,/wiki/Hadji_Panglima_Tahil,m:156606000
1471,1471,Indanan,93168,170.72,545.74,34,Mun,Sulu,/wiki/Indanan,Sulu|Indanan,"{'Latitude': '6°00′N', 'Longitude': '120°58′E'}",Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,1,{},34.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Hermot D. Jikiri', 'Vice Mayor': 'Allan-Nahier S. Jainal', 'Representative': 'Samier A. Tan', 'Municipal Council': ['[1]', 'Alano A. Palahuddin', 'Al-Nazib U. Hamsail', 'Abdulmier M. Muksan', 'Darwin T. Askali', 'Abdel Jabbar M. Ibrahim', 'Rommel Q. Indanan', 'Salip Abdul-rhadam H. Haiver', 'Franco Wel B. Asiri'], 'Electorate': {'Name': '34,055 voters ', 'Party': '2022'}}","[('Total', 170.722)]",202.0,798.0,0.0,"{'Total': 93168, 'Density': 550.0, 'Households': 15839}","{'Income class': '3rd municipal income class', 'Poverty incidence': 42.44, 'Revenue': 222900000.0, 'Assets': 231700000.0, 'Expenditure': 158900000.0, 'Liabilities': 81630000.0}",{'Electricity': 'Sulu Electric Cooperative (SULECO)'},UTC+8 (PST),7407,156601000.0,+63 (0)68,"['Tausug', ' Tagalog']",www.indanan.gov.ph,/wiki/Indanan,m:156601000
1472,1472,Jolo,137266,126.4,1085.97,8,Mun,Sulu,"/wiki/Jolo,_Sulu",Sulu|Jolo,"{'Latitude': '6°03′N', 'Longitude': '121°00′E'}",Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,1,1952,8.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Kerkhar S. Tan', 'Vice Mayor': 'Ezzeddin Soud L. Tan', 'Representative': 'Samier A. Tan', 'Municipal Council': ['', 'Edsir A. Tan II', 'Alkramer R. Izquierdo', 'Hussin A. Amin II', 'John S. Schuck III', 'Ezzel Arab U. Abubakar', 'Ahmed J. Amilhamja', 'Khaizar E. Gonzales', 'Radzhar S. Anni'], 'Electorate': {'Name': '53,813 voters ', 'Party': '2022'}}","[('Total', 22.242)]",70.0,430.0,0.0,"{'Total': 137266, 'Density': 6200.0, 'Households': 20354}","{'Income class': '1st municipal income class', 'Poverty incidence': 53.14, 'Revenue': 306700000.0, 'Assets': 143400000.0, 'Expenditure': 294900000.0, 'Liabilities': 16950000.0}",{'Electricity': 'Sulu Electric Cooperative (SULECO)'},UTC+8 (PST),7400,156602000.0,+63 (0)68,"['Tausug', ' Sama', ' Yakan', ' Sabah Malay</td>']",www.jolo.gov.ph,"/wiki/Jolo,_Sulu",m:156602000
1473,1473,Kalingalan Caluang,39549,166.5,237.53,9,Mun,Sulu,/wiki/Kalingalan_Caluang,Sulu|Kalingalan Caluang,"{'Latitude': '5°53′N', 'Longitude': '121°16′E'}",Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,2,{},9.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Nurshamier A. Halun', 'Vice Mayor': 'Al-Razhmie A. Halun', 'Representative': 'Munir N. Arbison Jr.', 'Municipal Council': ['', 'Sadri S. Imamil', 'Aldasil B. Adam', 'Nuryasser A. Imbing', 'Denrasher H. Susulan', 'Warid H. Jain', 'Jamra A. Hassan', 'Rajabadar M. Mahamod', 'Tantong J. Jumaidim'], 'Electorate': {'Name': '16,984 voters ', 'Party': '2022'}}","[('Total', 166.502)]",43.0,386.0,-2.0,"{'Total': 39549, 'Density': 240.0, 'Households': 6912}","{'Income class': '5th municipal income class', 'Poverty incidence': 61.42, 'Revenue': 129400000.0, 'Assets': 177100000.0, 'Expenditure': 96600000.0, 'Liabilities': 39700000.0}",{'Electricity': 'Sulu Electric Cooperative (SULECO)'},UTC+8 (PST),7416,156603000.0,+63 (0)68,"['Tausug', ' Tagalog']",,/wiki/Kalingalan_Caluang,m:156603000
1474,1474,Lugus,29043,133.04,218.3,17,Mun,Sulu,"/wiki/Lugus,_Sulu",Sulu|Lugus,"{'Latitude': '5°42′N', 'Longitude': '120°49′E'}",Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,2,{},17.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Hadar M. Hajiri, Al-haj.', 'Vice Mayor': 'Almedzar A. Hajiri', 'Representative': 'Munir N. Arbison Jr.', 'Municipal Council': ['', 'Shermahal A. Hajiri', 'Galib A. Juljani', 'Alvarez A. Ahamad', 'Limtajar B. Hassan', 'Dhoh D. Wahab', 'Sam K. Kalbi', 'Shelma S. Askalani', 'Radzmil S. Julkipli'], 'Electorate': {'Name': '18,720 voters ', 'Party': '2022'}}","[('Total', 133.042)]",80.0,487.0,0.0,"{'Total': 29043, 'Density': 220.0, 'Households': 5044}","{'Income class': '5th municipal income class', 'Poverty incidence': 61.2, 'Revenue': 105700000.0, 'Assets': 125500000.0, 'Expenditure': 96830000.0, 'Liabilities': 38070000.0}",{'Electricity': 'Sulu Electric Cooperative (SULECO)'},UTC+8 (PST),7411,156617000.0,+63 (0)68,"['Tausug', ' Tagalog']",www.lugus.gov.ph,"/wiki/Lugus,_Sulu",m:156617000
1475,1475,Luuk,37873,313.04,120.98,12,Mun,Sulu,"/wiki/Luuk,_Sulu",Sulu|Luuk,"{'Latitude': '5°58′03″N', 'Longitude': '121°18′48″E'}",Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,2,{},12.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Maryam N. Arbison', 'Vice Mayor': 'Arnel N. Arbison', 'Representative': 'Munir N. Arbison Jr.', 'Municipal Council': ['', 'Angie M. Wee', 'Muhirma R. Parantes', 'Dalma A. Arbison', 'Abdurajik S. Abbas', 'Armaida A. Alam', 'Ainun H. Jimbol', 'Piandao M. Hamsani', 'Josefina N. Mukim'], 'Electorate': {'Name': '25,352 voters ', 'Party': '2022'}}","[('Total', 313.042)]",72.0,333.0,0.0,"{'Total': 37873, 'Density': 120.0, 'Households': 6554}","{'Income class': '3rd municipal income class', 'Poverty incidence': 56.63, 'Revenue': 121000000.0, 'Assets': 103200000.0, 'Expenditure': 113700000.0, 'Liabilities': 27140000.0}",{'Electricity': 'Sulu Electric Cooperative (SULECO)'},UTC+8 (PST),7404,156604000.0,+63 (0)68,"['Tausug', ' Tagalog']",www.luuksulu.com,"/wiki/Luuk,_Sulu",m:156604000
1476,1476,Maimbung,59597,77.5,768.99,27,Mun,Sulu,/wiki/Maimbung,Sulu|Maimbung,"{'Latitude': '5°56′N', 'Longitude': '121°02′E'}",Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,1,{},27.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Shihla T. Hayudini', 'Vice Mayor': 'Aiman T. Tan', 'Representative': 'Samier A. Tan', 'Municipal Council': ['', 'Abubakar D. Tan', 'Mervin A. Arajil', 'Ahmadjan M. Hassan', 'Almudzni T. Amil', 'Alisa M. Arah', 'Absar A. Arjalil', 'Hatta J. Tiblan', 'Annuar A. Usman'], 'Electorate': {'Name': '35,441 voters ', 'Party': '2022'}}","[('Total', 77.502)]",49.0,391.0,0.0,"{'Total': 59597, 'Density': 770.0, 'Households': 10130}","{'Income class': '5th municipal income class', 'Poverty incidence': 51.6, 'Revenue': 126600000.0, 'Assets': 321100000.0, 'Expenditure': 94660000.0, 'Liabilities': 166900000.0}",{'Electricity': 'Sulu Electric Cooperative (SULECO)'},UTC+8 (PST),7409,156605000.0,+63 (0)68,"['Tausug', ' Tagalog']",,/wiki/Maimbung,m:156605000
1477,1477,Omar,28070,180.98,155.1,8,Mun,Sulu,"/wiki/Omar,_Sulu",Sulu|Omar,"{'Latitude': '5°59′00″N', 'Longitude': '121°24′00″E'}",Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,2,"December 20, 2005",8.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Abdulbaki J. Ajibon', 'Vice Mayor': 'Juddin-Nur A. Pantasan', 'Representative': 'Munir N. Arbison Jr.', 'Municipal Council': ['', 'Raja G. Adjak', 'Hajan I. Aliuddin', 'Eldisin J. Angsa', 'Bartazar K. Alimon', 'Warsa I. Mursin', 'Basir A. Abdulhamid', 'Ali S. Alimuddin', 'Nur Hann I. Omar'], 'Electorate': {'Name': '16,313 voters ', 'Party': '2022'}}","[('Total', 180.982)]",38.0,400.0,0.0,"{'Total': 28070, 'Density': 160.0, 'Households': 4877}","{'Poverty incidence': 50.45, 'Revenue': 118300000.0, 'Assets': 274600000.0, 'Expenditure': 104800000.0, 'Liabilities': 105800000.0}",{'Electricity': 'Sulu Electric Cooperative (SULECO)'},UTC+8 (PST),7404,156619000.0,+63 (0)68,"['Tausug', ' Tagalog']",,"/wiki/Omar,_Sulu",m:156619000
1478,1478,Panamao,49849,107.57,463.41,31,Mun,Sulu,/wiki/Panamao,Sulu|Panamao,"{'Latitude': '5°59′N', 'Longitude': '121°15′E'}",Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,2,{},31.0,"{'Type': 'Sangguniang Bayan', 'Mayor': 'Al-Frazier S. Abdurajak', 'Vice Mayor': 'Renden H. Abdurajak', 'Representative': 'Munir N. Arbison Jr.', 'Municipal Council': ['', 'Halmie L. Sarab', 'Eti J. Abdusalim', 'Sakandal A. Ammad', 'Hataie A. Asanulla', 'Husnolbasar S. Arao', 'Nurlita T. Talib', 'Lasanda L. Asanji', 'Abdusuil M. Hadil'], 'Electorate': {'Name': '18,822 voters ', 'Party': '2022'}}","[('Total', 107.572)]",49.0,419.0,0.0,"{'Total': 49849, 'Density': 460.0, 'Households': 7846}","{'Income class': '4th municipal income class', 'Poverty incidence': 68.54, 'Revenue': 132400000.0, 'Assets': 66019999.99999999, 'Expenditure': 127600000.0, 'Liabilities': 25740000.0}",{'Electricity': 'Sulu Electric Cooperative (SULECO)'},UTC+8 (PST),7402,156607000.0,+63 (0)68,"['Tausug', ' Tagalog']",,/wiki/Panamao,m:156607000
